"state","datex","New_Deaths","New_Deaths_max","New_Deaths_Dump","DatePhase1","DatePhase2","DatePhase3","DatePhase4","DatePhase5","DatePhase6","DatePhase7","DatePhase8","DatePhase9","DatePhase10","EPOCH","DatePhase11","DatePhase12","DatePhase13","DatePhase14","DatePhase15","EPOCH_last","DatePhase16","DatePhase17","DatePhase18","DatePhase19","weekday","MIDLINE_P1","UPPER_P1","MIDLINE_2","UPPER_2","LOWER_2","MIDLINE_3","UPPER_3","LOWER_3","MIDLINE_4","UPPER_4","LOWER_4","MIDLINE_5","UPPER_5","LOWER_5","MIDLINE_6","UPPER_6","LOWER_6","MIDLINE_7","UPPER_7","LOWER_7","MIDLINE_8","UPPER_8","LOWER_8","MIDLINE_9","UPPER_9","LOWER_9","MIDLINE_10","UPPER_10","LOWER_10","MIDLINE_11","UPPER_11","LOWER_11","MIDLINE_12","UPPER_12","LOWER_12","MIDLINE_13","UPPER_13","LOWER_13","MIDLINE_14","UPPER_14","LOWER_14","MIDLINE_15","UPPER_15","LOWER_15","MIDLINE_16","UPPER_16","LOWER_16","MIDLINE_17","UPPER_17","LOWER_17","MIDLINE_18","UPPER_18","LOWER_18","MIDLINE_19","UPPER_19","LOWER_19"
"Alabama",2020-05-26,14,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-27,3,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-28,8,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-29,19,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-30,8,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-31,12,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-01,16,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-02,7,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-03,0,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-04,0,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-05,23,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-06,13,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-07,3,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-08,26,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-09,11,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-10,15,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-11,11,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-12,14,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-13,4,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-14,0,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-15,1,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-16,11,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-17,5,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-18,20,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-19,12,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-20,16,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-21,1,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-22,2,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-23,23,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-24,27,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-25,5,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-26,11,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-27,12,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-28,0,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-29,10,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-30,21,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-01,22,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-02,13,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-03,21,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-04,1,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-05,0,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-06,0,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,12.7619047619048,23.4790472381968,2.04476228561273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-07,26,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,22.6666666666667,36.9495235237524,8.38380980958097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-08,25,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,22.6666666666667,36.9495235237524,8.38380980958097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-09,10,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,22.6666666666667,36.9495235237524,8.38380980958097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-10,36,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,22.6666666666667,36.9495235237524,8.38380980958097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-11,10,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,22.6666666666667,36.9495235237524,8.38380980958097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-12,7,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,22.6666666666667,36.9495235237524,8.38380980958097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-13,3,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,22.6666666666667,36.9495235237524,8.38380980958097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-14,40,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-15,47,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-16,19,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-17,35,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-18,21,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-19,1,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-20,4,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-21,12,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-22,61,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-23,33,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-24,41,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-25,18,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-26,17,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-27,18,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-07-28,0,226,,2020-03-25,2020-03-30,2020-05-05,2020-07-07,2020-07-14,2020-10-01,2020-10-06,2020-10-14,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,,,,,,,24.2380952380952,39.0077552593299,9.46843521686059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
